date;state;country;confirmed
2020-12-06;no;Germany;
2020-12-06;no;Italy;
2020-12-07;no;France;2335880.0
2020-12-07;no;Germany;
2020-12-07;no;Italy;
2020-12-08;no;France;2349699.0
2020-12-08;no;Germany;
2020-12-08;no;Italy;
2020-12-09;no;France;2364294.0
2020-12-09;no;Germany;
2020-12-09;no;Italy;
2020-12-10;no;France;2378044.0
2020-12-10;no;Germany;
2020-12-10;no;Italy;
2020-12-11;no;France;2391450.0
2020-12-11;no;Germany;
2020-12-11;no;Italy;
2020-12-12;no;France;2405397.0
2020-12-12;no;Germany;
2020-12-12;no;Italy;
2020-12-13;no;France;2416930.0
2020-12-13;no;Germany;
2020-12-13;no;Italy;
2020-12-14;no;France;2419993.0
2020-12-14;no;Germany;
2020-12-14;no;Italy;
2020-12-15;no;France;2431594.0
2020-12-15;no;Germany;
2020-12-15;no;Italy;
2020-12-16;no;France;2449209.0
2020-12-16;no;Germany;
2020-12-16;no;Italy;
2020-12-17;no;France;2467463.0
2020-12-17;no;Germany;
2020-12-17;no;Italy;
2020-12-18;no;France;2483274.0
2020-12-18;no;Germany;
2020-12-18;no;Italy;
2020-12-19;no;France;2500702.0
2020-12-19;no;Germany;
2020-12-19;no;Italy;
2020-12-20;no;France;2513560.0
2020-12-20;no;Germany;
2020-12-20;no;Italy;
2020-12-21;no;France;2519357.0
2020-12-21;no;Germany;
2020-12-21;no;Italy;
2020-12-22;no;France;2531152.0
2020-12-22;no;Germany;
2020-12-22;no;Italy;
2020-12-23;no;France;2546081.0
2020-12-23;no;Germany;
2020-12-23;no;Italy;
2020-12-24;no;France;2567715.0
2020-12-24;no;Germany;
2020-12-24;no;Italy;
2020-12-25;no;France;2587977.0
2020-12-25;no;Germany;
2020-12-25;no;Italy;
2020-12-26;no;France;2591070.0
2020-12-26;no;Germany;
2020-12-26;no;Italy;
2020-12-27;no;France;2599937.0
2020-12-27;no;Germany;
2020-12-27;no;Italy;
2020-12-28;no;France;2602897.0
2020-12-28;no;Germany;
2020-12-28;no;Italy;
2020-12-29;no;France;2614292.0
2020-12-29;no;Germany;
2020-12-29;no;Italy;
2020-12-30;no;France;2640749.0
2020-12-30;no;Germany;
2020-12-30;no;Italy;
2020-12-31;no;France;2660676.0
2020-12-31;no;Germany;
2020-12-31;no;Italy;
2021-01-01;no;France;2680034.0
2021-01-01;no;Germany;
2021-01-01;no;Italy;
2021-01-02;no;France;2683500.0
2021-01-02;no;Germany;
2021-01-02;no;Italy;
2021-01-03;no;France;2695989.0
2021-01-03;no;Germany;
2021-01-03;no;Italy;
2021-01-04;no;France;2700011.0
2021-01-04;no;Germany;
2021-01-04;no;Italy;
2021-01-05;no;France;2720744.0
2021-01-05;no;Germany;
2021-01-05;no;Italy;
2021-01-06;no;France;2745887.0
2021-01-06;no;Germany;
2021-01-06;no;Italy;
2021-01-07;no;France;2767590.0
2021-01-07;no;Germany;
2021-01-07;no;Italy;
2021-01-08;no;France;2787404.0
2021-01-08;no;Germany;
2021-01-08;no;Italy;
2021-01-09;no;France;2807581.0
2021-01-09;no;Germany;
2021-01-09;no;Italy;
2021-01-10;no;France;2823525.0
2021-01-10;no;Germany;
2021-01-10;no;Italy;
2021-01-11;no;France;2827242.0
2021-01-11;no;Germany;
2021-01-11;no;Italy;
2021-01-12;no;France;2846936.0
2021-01-12;no;Germany;
2021-01-12;no;Italy;
2021-01-13;no;France;2870788.0
2021-01-13;no;Germany;
2021-01-13;no;Italy;
2021-01-14;no;France;2892016.0
2021-01-14;no;Germany;
2021-01-14;no;Italy;
2021-01-15;no;France;2913287.0
2021-01-15;no;Germany;
2021-01-15;no;Italy;
2021-01-16;no;France;2934693.0
2021-01-16;no;Germany;
2021-01-16;no;Italy;
2021-01-17;no;France;2951335.0
2021-01-17;no;Germany;
2021-01-17;no;Italy;
2021-01-18;no;France;2955071.0
2021-01-18;no;Germany;
2021-01-18;no;Italy;
2021-01-19;no;France;2979094.0
2021-01-19;no;Germany;
2021-01-19;no;Italy;
2021-01-20;no;France;3005852.0
2021-01-20;no;Germany;
2021-01-20;no;Italy;
2021-01-21;no;France;3028439.0
2021-01-21;no;Germany;
2021-01-21;no;Italy;
2021-01-22;no;France;3051731.0
2021-01-22;no;Germany;
2021-01-22;no;Italy;
2021-01-23;no;France;3075824.0
2021-01-23;no;Germany;
2021-01-23;no;Italy;
2021-01-24;no;France;3094260.0
2021-01-24;no;Germany;
2021-01-24;no;Italy;
2021-01-25;no;France;3098500.0
2021-01-25;no;Germany;
2021-01-25;no;Italy;
2021-01-26;no;France;3120586.0
2021-01-26;no;Germany;
2021-01-26;no;Italy;
2021-01-27;no;France;3147502.0
2021-01-27;no;Germany;
2021-01-27;no;Italy;
2021-01-28;no;France;3171272.0
2021-01-28;no;Germany;
2021-01-28;no;Italy;
2021-01-29;no;France;3194477.0
2021-01-29;no;Germany;
2021-01-29;no;Italy;
2021-01-30;no;France;3218522.0
2021-01-30;no;Germany;
2021-01-30;no;Italy;
2021-01-31;no;France;3237858.0
2021-01-31;no;Germany;
2021-01-31;no;Italy;
2021-02-01;no;France;3242205.0
2021-02-01;no;Germany;
2021-02-01;no;Italy;
2021-02-02;no;France;3265542.0
2021-02-02;no;Germany;
2021-02-02;no;Italy;
2021-02-03;no;France;3291904.0
2021-02-03;no;Germany;
2021-02-03;no;Italy;
2021-02-04;no;France;3291904.0
2021-02-04;no;Germany;
2021-02-04;no;Italy;
2021-02-05;no;France;3337491.0
2021-02-05;no;Germany;
2021-02-05;no;Italy;
2021-02-06;no;France;3358077.0
2021-02-06;no;Germany;
2021-02-06;no;Italy;
2021-02-07;no;France;3377792.0
2021-02-07;no;Germany;
2021-02-07;no;Italy;
2021-02-08;no;France;3382109.0
2021-02-08;no;Germany;
2021-02-08;no;Italy;
2021-02-09;no;France;3401113.0
2021-02-09;no;Germany;
2021-02-09;no;Italy;
2021-02-10;no;France;3426500.0
2021-02-10;no;Germany;
2021-02-10;no;Italy;
2021-02-11;no;France;3447563.0
2021-02-11;no;Germany;
2021-02-11;no;Italy;
2021-02-12;no;France;3468264.0
2021-02-12;no;Germany;
2021-02-12;no;Italy;
2021-02-13;no;France;3489495.0
2021-02-13;no;Germany;
2021-02-13;no;Italy;
2021-02-14;no;France;3506170.0
2021-02-14;no;Germany;
2021-02-14;no;Italy;
2021-02-15;no;France;3510546.0
2021-02-15;no;Germany;
2021-02-15;no;Italy;
2021-02-16;no;France;3530136.0
2021-02-16;no;Germany;
2021-02-16;no;Italy;
2021-02-17;no;France;3555154.0
2021-02-17;no;Germany;
2021-02-17;no;Italy;
2021-02-18;no;France;3577655.0
2021-02-18;no;Germany;
2021-02-18;no;Italy;
2021-02-19;no;France;3601771.0
2021-02-19;no;Germany;
2021-02-19;no;Italy;
2021-02-20;no;France;3624142.0
2021-02-20;no;Germany;
2021-02-20;no;Italy;
2021-02-21;no;France;3646188.0
2021-02-21;no;Germany;
2021-02-21;no;Italy;
2021-02-22;no;France;3650834.0
2021-02-22;no;Germany;
2021-02-22;no;Italy;
2021-02-23;no;France;3671019.0
2021-02-23;no;Germany;
2021-02-23;no;Italy;
2021-02-24;no;France;3702538.0
2021-02-24;no;Germany;
2021-02-24;no;Italy;
2021-02-25;no;France;3727941.0
2021-02-25;no;Germany;
2021-02-25;no;Italy;
2021-02-26;no;France;3753148.0
2021-02-26;no;Germany;
2021-02-26;no;Italy;
2021-02-27;no;France;3777258.0
2021-02-27;no;Germany;
2021-02-27;no;Italy;
2021-02-28;no;France;3797210.0
2021-02-28;no;Germany;
2021-02-28;no;Italy;
2021-03-01;no;France;3801913.0
2021-03-01;no;Germany;
2021-03-01;no;Italy;
2021-03-02;no;France;3824770.0
2021-03-02;no;Germany;
2021-03-02;no;Italy;
2021-03-03;no;France;3851558.0
2021-03-03;no;Germany;
2021-03-03;no;Italy;
2021-03-04;no;France;3876837.0
2021-03-04;no;Germany;
2021-03-04;no;Italy;
2021-03-05;no;France;3900344.0
2021-03-05;no;Germany;
2021-03-05;no;Italy;
2021-03-06;no;France;3923736.0
2021-03-06;no;Germany;
2021-03-06;no;Italy;
2021-03-07;no;France;3945561.0
2021-03-07;no;Germany;
2021-03-07;no;Italy;
2021-03-08;no;France;3951063.0
2021-03-08;no;Germany;
2021-03-08;no;Italy;
2021-03-09;no;France;3974190.0
2021-03-09;no;Germany;
2021-03-09;no;Italy;
2021-03-10;no;France;4003817.0
2021-03-10;no;Germany;
2021-03-10;no;Italy;
2021-03-11;no;France;4031850.0
2021-03-11;no;Germany;
2021-03-11;no;Italy;
2021-03-12;no;France;4056888.0
2021-03-12;no;Germany;
2021-03-12;no;Italy;
2021-03-13;no;France;4086647.0
2021-03-13;no;Germany;
2021-03-13;no;Italy;
2021-03-14;no;France;4113075.0
2021-03-14;no;Germany;
2021-03-14;no;Italy;
2021-03-15;no;France;4119519.0
2021-03-15;no;Germany;
2021-03-15;no;Italy;
2021-03-16;no;France;4149521.0
2021-03-16;no;Germany;
2021-03-16;no;Italy;
2021-03-17;no;France;4187989.0
2021-03-17;no;Germany;
2021-03-17;no;Italy;
2021-03-18;no;France;4223020.0
2021-03-18;no;Germany;
2021-03-18;no;Italy;
2021-03-19;no;France;4258108.0
2021-03-19;no;Germany;
2021-03-19;no;Italy;
2021-03-20;no;France;4293435.0
2021-03-20;no;Germany;
2021-03-20;no;Italy;
2021-03-21;no;France;4324088.0
2021-03-21;no;Germany;
2021-03-21;no;Italy;
2021-03-22;no;France;4339880.0
2021-03-22;no;Germany;
2021-03-22;no;Italy;
2021-03-23;no;France;4354558.0
2021-03-23;no;Germany;
2021-03-23;no;Italy;
2021-03-24;no;France;4419931.0
2021-03-24;no;Germany;
2021-03-24;no;Italy;
2021-03-25;no;France;4465572.0
2021-03-25;no;Germany;
2021-03-25;no;Italy;
2021-03-26;no;France;4507441.0
2021-03-26;no;Germany;
2021-03-26;no;Italy;
2021-03-27;no;France;4550060.0
2021-03-27;no;Germany;
2021-03-27;no;Italy;
2021-03-28;no;France;4587179.0
2021-03-28;no;Germany;
2021-03-28;no;Italy;
2021-03-29;no;France;4596273.0
2021-03-29;no;Germany;
2021-03-29;no;Italy;
2021-03-30;no;France;4626975.0
2021-03-30;no;Germany;
2021-03-30;no;Italy;
2021-03-31;no;France;4686013.0
2021-03-31;no;Germany;
2021-03-31;no;Italy;
2021-04-01;no;France;4736672.0
2021-04-01;no;Germany;
2021-04-01;no;Italy;
2021-04-02;no;France;4783349.0
2021-04-02;no;Germany;
2021-04-02;no;Italy;
2021-04-03;no;France;4783514.0
2021-04-03;no;Germany;
2021-04-03;no;Italy;
2021-04-04;no;France;4864143.0
2021-04-04;no;Germany;
2021-04-04;no;Italy;
2021-04-05;no;France;4874936.0
2021-04-05;no;Germany;
2021-04-05;no;Italy;
2021-04-06;no;France;4882981.0
2021-04-06;no;Germany;
2021-04-06;no;Italy;
2021-04-07;no;France;4883903.0
2021-04-07;no;Germany;
2021-04-07;no;Italy;
2021-04-08;no;France;4980931.0
2021-04-08;no;Germany;
2021-04-08;no;Italy;
2021-04-09;no;France;4981084.0
2021-04-09;no;Germany;
2021-04-09;no;Italy;
2021-04-10;no;France;4982487.0
2021-04-10;no;Germany;
2021-04-10;no;Italy;
2021-04-11;no;France;5100387.0
2021-04-11;no;Germany;
2021-04-11;no;Italy;
2021-04-12;no;France;5108923.0
2021-04-12;no;Germany;
2021-04-12;no;Italy;
2021-04-13;no;France;5148036.0
2021-04-13;no;Germany;
2021-04-13;no;Italy;
2021-04-14;no;France;5191541.0
2021-04-14;no;Germany;
2021-04-14;no;Italy;
2021-04-15;no;France;5229586.0
2021-04-15;no;Germany;
2021-04-15;no;Italy;
2021-04-16;no;France;5266028.0
2021-04-16;no;Germany;
2021-04-16;no;Italy;
2021-04-17;no;France;5301889.0
2021-04-17;no;Germany;
2021-04-17;no;Italy;
2021-04-18;no;France;5331266.0
2021-04-18;no;Germany;
2021-04-18;no;Italy;
2021-04-19;no;France;5337962.0
2021-04-19;no;Germany;
2021-04-19;no;Italy;
2021-04-20;no;France;5382025.0
2021-04-20;no;Germany;
2021-04-20;no;Italy;
2021-04-21;no;France;5416946.0
2021-04-21;no;Germany;
2021-04-21;no;Italy;
2021-04-22;no;France;5450346.0
2021-04-22;no;Germany;
2021-04-22;no;Italy;
2021-04-23;no;France;5482686.0
2021-04-23;no;Germany;
2021-04-23;no;Italy;
2021-04-24;no;France;5515319.0
2021-04-24;no;Germany;
2021-04-24;no;Italy;
2021-04-25;no;France;5539824.0
2021-04-25;no;Germany;
2021-04-25;no;Italy;
2021-04-26;no;France;5545776.0
2021-04-26;no;Germany;
2021-04-26;no;Italy;
2021-04-27;no;France;5576093.0
2021-04-27;no;Germany;
2021-04-27;no;Italy;
2021-04-28;no;France;5607632.0
2021-04-28;no;Germany;
2021-04-28;no;Italy;
2021-04-29;no;France;5634170.0
2021-04-29;no;Germany;
2021-04-29;no;Italy;
2021-04-30;no;France;5658469.0
2021-04-30;no;Germany;
2021-04-30;no;Italy;
2021-05-01;no;France;5684139.0
2021-05-01;no;Germany;
2021-05-01;no;Italy;
2021-05-02;no;France;5694060.0
2021-05-02;no;Germany;
2021-05-02;no;Italy;
2021-05-03;no;France;5697820.0
2021-05-03;no;Germany;
2021-05-03;no;Italy;
2021-05-04;no;France;5722191.0
2021-05-04;no;Germany;
2021-05-04;no;Italy;
2021-05-05;no;France;5748191.0
2021-05-05;no;Germany;
2021-05-05;no;Italy;
2021-05-06;no;France;5769903.0
2021-05-06;no;Germany;
2021-05-06;no;Italy;
2021-05-07;no;France;5789027.0
2021-05-07;no;Germany;
2021-05-07;no;Italy;
2021-05-08;no;France;5809806.0
2021-05-08;no;Germany;
2021-05-08;no;Italy;
2021-05-09;no;France;5818934.0
2021-05-09;no;Germany;
2021-05-09;no;Italy;
2021-05-10;no;France;5822226.0
2021-05-10;no;Germany;
2021-05-10;no;Italy;
2021-05-11;no;France;5842017.0
2021-05-11;no;Germany;
2021-05-11;no;Italy;
2021-05-12;no;France;5863515.0
2021-05-12;no;Germany;
2021-05-12;no;Italy;
2021-05-13;no;France;5882976.0
2021-05-13;no;Germany;
2021-05-13;no;Italy;
2021-05-14;no;France;5890001.0
2021-05-14;no;Germany;
2021-05-14;no;Italy;
2021-05-15;no;France;5905686.0
2021-05-15;no;Germany;
2021-05-15;no;Italy;
2021-05-16;no;France;5919712.0
2021-05-16;no;Germany;
2021-05-16;no;Italy;
2021-05-17;no;France;5923062.0
2021-05-17;no;Germany;
2021-05-17;no;Italy;
2021-05-18;no;France;5940272.0
2021-05-18;no;Germany;
2021-05-18;no;Italy;
2021-05-19;no;France;5959322.0
2021-05-19;no;Germany;
2021-05-19;no;Italy;
2021-05-20;no;France;5610476.0
2021-05-20;no;Germany;
2021-05-20;no;Italy;
2021-05-21;no;France;5623276.0
2021-05-21;no;Germany;
2021-05-21;no;Italy;
2021-05-22;no;France;5635887.0
2021-05-22;no;Germany;
2021-05-22;no;Italy;
2021-05-23;no;France;5645653.0
2021-05-23;no;Germany;
2021-05-23;no;Italy;
2021-05-24;no;France;5647882.0
2021-05-24;no;Germany;
2021-05-24;no;Italy;
2021-05-25;no;France;5651037.0
2021-05-25;no;Germany;
2021-05-25;no;Italy;
2021-05-26;no;France;5663683.0
2021-05-26;no;Germany;
2021-05-26;no;Italy;
2021-05-27;no;France;5677616.0
2021-05-27;no;Germany;
2021-05-27;no;Italy;
2021-05-28;no;France;5688884.0
2021-05-28;no;Germany;
2021-05-28;no;Italy;
2021-05-29;no;France;5700410.0
2021-05-29;no;Germany;
2021-05-29;no;Italy;
2021-05-30;no;France;5709072.0
2021-05-30;no;Germany;
2021-05-30;no;Italy;
2021-05-31;no;France;5709432.0
2021-05-31;no;Germany;
2021-05-31;no;Italy;
2021-06-01;no;France;5719280.0
2021-06-01;no;Germany;
2021-06-01;no;Italy;
2021-06-02;no;France;5720630.0
2021-06-02;no;Germany;
2021-06-02;no;Italy;
2021-06-03;no;France;5736184.0
2021-06-03;no;Germany;
2021-06-03;no;Italy;
2021-06-04;no;France;5743137.0
2021-06-04;no;Germany;
2021-06-04;no;Italy;
2021-06-05;no;France;5749791.0
2021-06-05;no;Germany;
2021-06-05;no;Italy;
2021-06-06;no;France;5754971.0
2021-06-06;no;Germany;
2021-06-06;no;Italy;
2021-06-07;no;France;5756135.0
2021-06-07;no;Germany;
2021-06-07;no;Italy;
2021-06-08;no;France;5762153.0
2021-06-08;no;Germany;
2021-06-08;no;Italy;
2021-06-09;no;France;5767710.0
2021-06-09;no;Germany;
2021-06-09;no;Italy;
2021-06-10;no;France;5772185.0
2021-06-10;no;Germany;
2021-06-10;no;Italy;
2021-06-11;no;France;5776056.0
2021-06-11;no;Germany;
2021-06-11;no;Italy;
2021-06-12;no;France;5780028.0
2021-06-12;no;Germany;
2021-06-12;no;Italy;
2021-06-13;no;France;5783001.0
2021-06-13;no;Germany;
2021-06-13;no;Italy;
2021-06-14;no;France;5783690.0
2021-06-14;no;Germany;
2021-06-14;no;Italy;
2021-06-15;no;France;5786925.0
2021-06-15;no;Germany;
2021-06-15;no;Italy;
2021-06-16;no;France;5789983.0
2021-06-16;no;Germany;
2021-06-16;no;Italy;
2021-06-17;no;France;5792027.0
2021-06-17;no;Germany;
2021-06-17;no;Italy;
2021-06-18;no;France;5795208.0
2021-06-18;no;Germany;
2021-06-18;no;Italy;
2021-06-19;no;France;5797832.0
2021-06-19;no;Germany;
2021-06-19;no;Italy;
2021-06-20;no;France;5799741.0
2021-06-20;no;Germany;
2021-06-20;no;Italy;
2021-06-21;no;France;5800228.0
2021-06-21;no;Germany;
2021-06-21;no;Italy;
2021-06-22;no;France;5802432.0
2021-06-22;no;Germany;
2021-06-22;no;Italy;
2021-06-23;no;France;5804752.0
2021-06-23;no;Germany;
2021-06-23;no;Italy;
2021-06-24;no;France;5806759.0
2021-06-24;no;Germany;
2021-06-24;no;Italy;
2021-06-25;no;France;5808745.0
2021-06-25;no;Germany;
2021-06-25;no;Italy;
2021-06-26;no;France;5810873.0
2021-06-26;no;Germany;
2021-06-26;no;Italy;
2021-06-27;no;France;5812507.0
2021-06-27;no;Germany;
2021-06-27;no;Italy;
2021-06-28;no;France;5813016.0
2021-06-28;no;Germany;
2021-06-28;no;Italy;
2021-06-29;no;France;5816411.0
2021-06-29;no;Germany;
2021-06-29;no;Italy;
2021-06-30;no;France;5817787.0
2021-06-30;no;Germany;
2021-06-30;no;Italy;
2021-07-01;no;France;5820451.0
2021-07-01;no;Germany;
2021-07-01;no;Italy;
2021-07-02;no;France;5823134.0
2021-07-02;no;Germany;
2021-07-02;no;Italy;
2021-07-03;no;France;5826140.0
2021-07-03;no;Germany;
2021-07-03;no;Italy;
2021-07-04;no;France;5828745.0
2021-07-04;no;Germany;
2021-07-04;no;Italy;
2021-07-05;no;France;5829541.0
2021-07-05;no;Germany;
2021-07-05;no;Italy;
2021-07-06;no;France;5833126.0
2021-07-06;no;Germany;
2021-07-06;no;Italy;
2021-07-07;no;France;5837207.0
2021-07-07;no;Germany;
2021-07-07;no;Italy;
2021-07-08;no;France;5841649.0
2021-07-08;no;Germany;
2021-07-08;no;Italy;
2021-07-09;no;France;5846229.0
2021-07-09;no;Germany;
2021-07-09;no;Italy;
2021-07-10;no;France;5850925.0
2021-07-10;no;Germany;
2021-07-10;no;Italy;
2021-07-11;no;France;5855239.0
2021-07-11;no;Germany;
2021-07-11;no;Italy;
2021-07-12;no;France;5856499.0
2021-07-12;no;Germany;
2021-07-12;no;Italy;
2021-07-13;no;France;5863449.0
2021-07-13;no;Germany;
2021-07-13;no;Italy;
2021-07-14;no;France;5864899.0
2021-07-14;no;Germany;
2021-07-14;no;Italy;
2021-07-15;no;France;5875941.0
2021-07-15;no;Germany;
2021-07-15;no;Italy;
2021-07-16;no;France;5886849.0
2021-07-16;no;Germany;
2021-07-16;no;Italy;
2021-07-17;no;France;5897854.0
2021-07-17;no;Germany;
2021-07-17;no;Italy;
2021-07-18;no;France;5910386.0
2021-07-18;no;Germany;
2021-07-18;no;Italy;
2021-07-19;no;France;5914537.0
2021-07-19;no;Germany;
2021-07-19;no;Italy;
2021-07-20;no;France;5932718.0
2021-07-20;no;Germany;
2021-07-20;no;Italy;
2021-07-21;no;France;5954257.0
2021-07-21;no;Germany;
2021-07-21;no;Italy;
2021-07-22;no;France;5976318.0
2021-07-22;no;Germany;
2021-07-22;no;Italy;
2021-07-23;no;France;5995727.0
2021-07-23;no;Germany;
2021-07-23;no;Italy;
2021-07-24;no;France;6021415.0
2021-07-24;no;Germany;
2021-07-24;no;Italy;
2021-07-25;no;France;6036657.0
2021-07-25;no;Germany;
2021-07-25;no;Italy;
2021-07-26;no;France;6041964.0
2021-07-26;no;Germany;
2021-07-26;no;Italy;
2021-07-27;no;France;6068988.0
2021-07-27;no;Germany;
2021-07-27;no;Italy;
2021-07-28;no;France;6096769.0
2021-07-28;no;Germany;
2021-07-28;no;Italy;
2021-07-29;no;France;6121959.0
2021-07-29;no;Germany;
2021-07-29;no;Italy;
2021-07-30;no;France;6146268.0
2021-07-30;no;Germany;
2021-07-30;no;Italy;
2021-07-31;no;France;6169957.0
2021-07-31;no;Germany;
2021-07-31;no;Italy;
2021-08-01;no;France;6189671.0
2021-08-01;no;Germany;
2021-08-01;no;Italy;
2021-08-02;no;France;6197831.0
2021-08-02;no;Germany;
2021-08-02;no;Italy;
2021-08-03;no;France;6221750.0
2021-08-03;no;Germany;
2021-08-03;no;Italy;
2021-08-04;no;France;6250534.0
2021-08-04;no;Germany;
2021-08-04;no;Italy;
2021-08-05;no;France;6276994.0
2021-08-05;no;Germany;
2021-08-05;no;Italy;
2021-08-06;no;France;6302071.0
2021-08-06;no;Germany;
2021-08-06;no;Italy;
2021-08-07;no;France;6327928.0
2021-08-07;no;Germany;
2021-08-07;no;Italy;
2021-08-08;no;France;6348388.0
2021-08-08;no;Germany;
2021-08-08;no;Italy;
2021-08-09;no;France;6354163.0
2021-08-09;no;Germany;
2021-08-09;no;Italy;
2021-08-10;no;France;6381978.0
2021-08-10;no;Germany;
2021-08-10;no;Italy;
2021-08-11;no;France;6413830.0
2021-08-11;no;Germany;
2021-08-11;no;Italy;
2021-08-12;no;France;6442384.0
2021-08-12;no;Germany;
2021-08-12;no;Italy;
2021-08-13;no;France;6468837.0
2021-08-13;no;Germany;
2021-08-13;no;Italy;
2021-08-14;no;France;6493264.0
2021-08-14;no;Germany;
2021-08-14;no;Italy;
2021-08-15;no;France;6514533.0
2021-08-15;no;Germany;
2021-08-15;no;Italy;
2021-08-16;no;France;6525719.0
2021-08-16;no;Germany;
2021-08-16;no;Italy;
2021-08-17;no;France;6548678.0
2021-08-17;no;Germany;
2021-08-17;no;Italy;
2021-08-18;no;France;6577083.0
2021-08-18;no;Germany;
2021-08-18;no;Italy;
2021-08-19;no;France;6601056.0
2021-08-19;no;Germany;
2021-08-19;no;Italy;
2021-08-20;no;France;6623375.0
2021-08-20;no;Germany;
2021-08-20;no;Italy;
2021-08-21;no;France;6646087.0
2021-08-21;no;Germany;
2021-08-21;no;Italy;
2021-08-22;no;France;6663387.0
2021-08-22;no;Germany;
2021-08-22;no;Italy;
2021-08-23;no;France;6668553.0
2021-08-23;no;Germany;
2021-08-23;no;Italy;
2021-08-24;no;France;6693406.0
2021-08-24;no;Germany;
2021-08-24;no;Italy;
2021-08-25;no;France;6717112.0
2021-08-25;no;Germany;
2021-08-25;no;Italy;
2021-08-26;no;France;6736795.0
2021-08-26;no;Germany;
2021-08-26;no;Italy;
2021-08-27;no;France;6737252.0
2021-08-27;no;Germany;
2021-08-27;no;Italy;
2021-08-28;no;France;6772882.0
2021-08-28;no;Germany;
2021-08-28;no;Italy;
2021-08-29;no;France;6786512.0
2021-08-29;no;Germany;
2021-08-29;no;Italy;
2021-08-30;no;France;6794200.0
2021-08-30;no;Germany;
2021-08-30;no;Italy;
2021-08-31;no;France;6794224.0
2021-08-31;no;Germany;
2021-08-31;no;Italy;
2021-09-01;no;France;6827353.0
2021-09-01;no;Germany;
2021-09-01;no;Italy;
2021-09-02;no;France;6841506.0
2021-09-02;no;Germany;
2021-09-02;no;Italy;
2021-09-03;no;France;6856730.0
2021-09-03;no;Germany;
2021-09-03;no;Italy;
2021-09-04;no;France;6870066.0
2021-09-04;no;Germany;
2021-09-04;no;Italy;
2021-09-05;no;France;6880476.0
2021-09-05;no;Germany;
2021-09-05;no;Italy;
2021-09-06;no;France;6883526.0
2021-09-06;no;Germany;
2021-09-06;no;Italy;
2021-09-07;no;France;6898060.0
2021-09-07;no;Germany;
2021-09-07;no;Italy;
2021-09-08;no;France;6903982.0
2021-09-08;no;Germany;
2021-09-08;no;Italy;
2021-09-09;no;France;6922052.0
2021-09-09;no;Germany;
2021-09-09;no;Italy;
2021-09-10;no;France;6932018.0
2021-09-10;no;Germany;
2021-09-10;no;Italy;
2021-09-11;no;France;6941619.0
2021-09-11;no;Germany;
2021-09-11;no;Italy;
2021-09-12;no;France;6949298.0
2021-09-12;no;Germany;
2021-09-12;no;Italy;
2021-09-13;no;France;6951360.0
2021-09-13;no;Germany;
2021-09-13;no;Italy;
2021-09-14;no;France;6965425.0
2021-09-14;no;Germany;
2021-09-14;no;Italy;
2021-09-15;no;France;6965808.0
2021-09-15;no;Germany;
2021-09-15;no;Italy;
2021-09-16;no;France;6979080.0
2021-09-16;no;Germany;
2021-09-16;no;Italy;
2021-09-17;no;France;6986453.0
2021-09-17;no;Germany;
2021-09-17;no;Italy;
2021-09-18;no;France;6993867.0
2021-09-18;no;Germany;
2021-09-18;no;Italy;
2021-09-19;no;France;6999681.0
2021-09-19;no;Germany;
2021-09-19;no;Italy;
2021-09-20;no;France;7001156.0
2021-09-20;no;Germany;
2021-09-20;no;Italy;
2021-09-21;no;France;7009139.0
